cityid,urbanArea,Albedo,Evapotranspiration,Specific_humidity,Total_precipitation_rate,Rain_precipitation_rate,Air_temperature,Wind_speed,era5h11_temperature_2m,era5h11_total_precipitation,era5h11_total_precipitation_hourly,era5h11_wind_10m,era5m_temperature_2m,era5m_temperature_2m_max,era5m_temperature_2m_min,era5m_total_precipitation_sum,era5m_wind_10m,pop,Type,continent,continent_v,max_d_rsquared,max_t_rsquared,d_const,d_lnarea,d_lnlsi,d_NDVI,d_imp,city_d_rsquared,t_const,t_lnarea,t_lnlsi,t_NDVI,t_imp,city_t_rsquared,green_space_num,ndvi_imp_green_space_num,non_cool,have_turning_point,max_g_median,max_d_mean,max_d_median,max_t_mean,max_t_median,mean_ndvi,mean_isp
37341,89.25644414,12.90751786,0.000103,0.010604314,2.23E-05,2.23E-05,301.3477739,4.181082838,301.0543873,0.000796,9.21E-05,1.421234086,297.4027517,306.3211558,289.4443038,0.051740716,1.388390687,149046.9023,3,Europe,3,0.199446342,0.666425532,214.4321795,-5.157654451,-4.420507896,30.77147044,-63.80327854,0.047552654,-6.640913174,0.856728944,-1.569446643,1.73899091,0.51597752,0.25661156,33,25,0,25,0.974339699,135.3110033,131.4977553,1.600387533,1.414356093,0.576854032,0.588186285
37616,257.5018049,12.98719138,0.000104,0.010448367,2.34E-05,2.34E-05,301.5766104,4.097666242,301.8099249,0.00085,0.000115,1.248383578,297.2937734,307.3773361,288.2098158,0.055919628,1.105502922,585084.5112,3,Europe,3,0.199446342,0.666425532,-206.2384248,-16.99219396,60.18043475,357.3869325,320.3764181,0.168551869,-10.5931336,0.559458124,-0.615510096,6.882296801,4.485105406,0.476168588,127,83,0,83,0.965896518,124.8714117,125.7430768,1.340979273,1.081177316,0.542073583,0.728985873
37623,94.87780001,11.8966826,8.59E-05,0.009471531,2.34E-05,2.34E-05,300.7395573,4.672153788,300.9752146,0.000685,9.01E-05,0.95447023,297.1375274,306.6215663,288.1118608,0.043436237,1.250907701,210803.5957,4,Europe,3,0.199446342,0.666425532,-42.41171628,0.387610163,-1.954852466,22.24216292,233.6335088,0.073719362,-11.41320872,0.826527032,-1.002352582,3.2672831,5.53905864,0.491877291,128,89,0,89,0.843345062,133.6268951,128.7065806,1.28510583,1.033745121,0.544698225,0.696023521
37760,264.0351556,12.64583616,9.76E-05,0.009755263,2.96E-05,2.96E-05,296.3118966,4.259205478,298.0047308,0.000647,0.000102,0.471319525,293.802647,304.5178946,283.4198269,0.049713552,0.519127239,373476.2854,4,Europe,3,0.199446342,0.666425532,-302.3117557,48.40409326,-56.53115881,-148.0690329,137.7608985,0.180313555,-9.725831316,0.932054133,-1.374145979,1.626766891,4.015293541,0.476476034,143,106,0,106,1.257106181,120.2451976,112.918402,1.377864884,1.218526119,0.569997568,0.58725755
37777,57.96931089,12.03056046,8.70E-05,0.009358267,2.14E-05,2.14E-05,301.2988537,4.643166994,301.7268125,0.000604,7.86E-05,1.004832112,297.3809598,307.4746237,287.8563195,0.039672948,1.135699203,86197.199,4,Europe,3,0.199446342,0.666425532,-74.27584073,-46.83488283,99.40118324,527.1139936,352.9872414,0.220605458,-6.988654361,-0.181165836,0.808576193,11.808238,3.06263266,0.515157065,75,42,1,42,0.637451797,114.7615243,101.4155588,0.769715856,0.730712906,0.550071192,0.699564698
37815,268.2950383,11.97135855,8.78E-05,0.009323119,2.18E-05,2.18E-05,301.1569619,4.655382548,301.6360105,0.000585,7.50E-05,0.96703891,297.2908697,307.4168977,287.7181987,0.039176321,1.109559526,864125.9747,4,Europe,3,0.199446342,0.666425532,-182.1847966,-8.386513202,30.11891304,278.5751664,279.1692338,0.122799474,-12.12741303,1.066336781,-1.736411503,2.327893836,5.12183148,0.59327952,177,105,0,105,0.907189319,124.1067398,114.7674267,1.33728044,1.05884128,0.547448228,0.709434319
37816,57.21524067,13.18584265,9.59E-05,0.00841473,3.36E-05,3.36E-05,292.9872356,3.403787775,293.436312,0.001257507,0.000174,0.949753612,290.4658721,300.6586172,280.8702393,0.078829861,0.497137909,199103.2352,4,Europe,3,0.199446342,0.666425532,-55.91710823,9.831286867,-16.69362209,7.241117901,126.5059497,0.029179276,-6.598370164,0.522928271,-0.452459088,4.047167638,0.954685014,0.577817978,44,32,1,32,1.332212075,107.8214623,102.9967143,1.191846464,1.078263669,0.590065655,0.62695947
37864,50.22347546,13.28071163,0.000117,0.01067589,2.90E-05,2.90E-05,299.5056174,3.536255812,299.6355144,0.001214196,0.000221,1.096519656,295.1792875,305.2522427,285.6362028,0.077030289,0.735433475,96034.8475,3,Europe,3,0.199446342,0.666425532,-165.3670969,30.59626968,-48.37642835,-134.2103589,177.5884951,0.04703061,-8.364331033,0.490748981,-0.684469147,7.676189751,1.223764063,0.54784017,85,52,1,52,0.702209831,124.1603834,114.4224222,0.96960362,0.85700981,0.576362381,0.666349615
37899,95.91201814,11.82212313,8.85E-05,0.009155042,2.23E-05,2.23E-05,300.9716511,4.679100964,301.7935641,0.000485,6.00E-05,0.858682844,297.1646366,307.7834083,287.1157053,0.035469361,0.960549208,160916.6852,4,Europe,3,0.199446342,0.666425532,-202.5874108,-2.40103678,18.02142695,410.089195,145.0531259,0.060277312,-4.494210766,0.273644582,-0.221340335,3.652450625,1.102011044,0.364132097,154,92,3,92,0.642312469,117.4052037,98.63867954,0.728876977,0.657344463,0.562139196,0.618301113
37993,83.29434336,13.23714083,0.000111,0.01041098,2.40E-05,2.40E-05,300.6260842,4.371484146,301.5911723,0.000773,0.000121,1.523924859,296.7654818,307.5825181,286.7839315,0.056772786,1.060773696,147160.6121,3,Europe,3,0.199446342,0.666425532,-226.279885,23.43513464,-32.9714282,-81.83450166,287.4751094,0.197687335,-10.94029583,0.65447691,-1.126867614,7.823931198,3.681754712,0.599674075,122,74,1,74,0.827453546,111.3348846,105.1268355,1.005053495,0.825565786,0.559286191,0.657310872
37994,94.20723486,14.13084841,9.64E-05,0.008961892,2.85E-05,2.85E-05,294.3409416,3.754081176,295.1592183,0.000897,0.000117,0.808225754,291.6489107,302.4344544,281.5015411,0.058728172,0.433771615,305567.3324,4,Europe,3,0.199446342,0.666425532,-116.8041457,-2.225671312,5.583777466,237.5000051,170.155181,0.204087493,-10.85443964,0.615739828,-1.280626935,7.907122618,5.377182845,0.715628626,44,29,1,29,1.416469732,109.4200112,115.1382189,1.67663802,1.575515049,0.595431682,0.589605932
38049,103.1310178,12.13407003,9.82E-05,0.00961913,2.95E-05,2.95E-05,296.3597734,4.282682768,297.8979756,0.000613,9.39E-05,0.536609557,293.7017395,304.5763311,283.3062603,0.048065927,0.494251394,236526.5026,4,Europe,3,0.199446342,0.666425532,-240.5742834,32.59764589,-59.97114015,-116.3736104,309.9291697,0.06668939,-7.838872561,0.620912582,-0.988984206,0.373390142,6.015853127,0.375782567,180,93,0,93,0.730815347,133.221433,121.6350343,1.055611665,0.856063057,0.578548893,0.609675675
38126,120.3856563,13.03136643,0.000106,0.010094073,2.26E-05,2.26E-05,300.5507303,4.62292324,302.0506456,0.000632,9.28E-05,1.646917506,297.0951553,308.2490011,286.8664226,0.049683769,1.100388607,315095.3789,3,Europe,3,0.199446342,0.666425532,-206.9591237,2.649932115,11.33582444,188.0385506,257.6658392,0.332631305,-13.74935139,1.17895545,-2.365102703,3.878266428,5.708024714,0.868054838,42,33,0,33,1.08243137,115.5897871,109.9524631,1.475151364,1.184281747,0.600487179,0.654509411
38134,58.3877893,12.45842296,7.91E-05,0.008676654,1.63E-05,1.63E-05,301.6748245,4.829986748,302.7113365,0.000407,3.88E-05,0.822219063,298.1184178,309.000558,287.8093669,0.027369899,0.907379174,113235.5871,4,Europe,3,0.199446342,0.666425532,204.9445951,-11.82776664,37.0903282,-10.51967183,18.83262734,0.019488517,-4.41037127,-0.005583,0.379449334,9.538752455,-0.165192901,0.265832263,57,36,0,36,0.812604244,141.5652661,129.7070459,1.065935264,1.020681706,0.537513954,0.606102148
38181,53.47260368,13.71075711,0.000109,0.010234762,2.60E-05,2.60E-05,297.1798108,3.730511351,298.5572775,0.000991,0.000207,1.456807134,293.8363066,304.0592947,283.7979746,0.083168679,0.595131399,162177.257,4,Europe,3,0.199446342,0.666425532,-514.0610836,25.65424634,-4.702028382,366.8355425,218.8692952,0.274849892,-8.645783143,0.420243074,-0.381204635,6.375763274,2.900558418,0.73418396,35,26,1,26,0.823456463,97.85240868,96.81474701,0.812920272,0.789434311,0.605515624,0.627281031
38232,77.42645888,14.02541103,0.000103,0.009970188,2.82E-05,2.82E-05,295.4504634,3.112941102,296.3457113,0.001256204,0.000259,0.935558662,291.948536,301.6156419,282.3959423,0.09963474,0.260594007,184953.0197,3,Europe,3,0.199446342,0.666425532,49.89932217,18.23225213,-96.62968659,-113.5421084,99.49986802,0.202400162,-11.65989827,0.751945965,-0.980945614,6.403344283,4.368828852,0.837207159,47,32,1,32,1.408287805,115.1519442,107.949359,1.510729241,1.312761838,0.599349192,0.653684417
38254,135.6522623,13.36752518,9.96E-05,0.008957026,2.62E-05,2.62E-05,294.841531,3.727948062,295.6108296,0.000824,0.000102,0.819236117,292.0337582,303.0830932,281.9203731,0.054454433,0.443676025,583197.0854,4,Europe,3,0.199446342,0.666425532,-191.4365984,3.531234623,-11.72625952,325.4391215,172.0754713,0.195641335,-7.745308561,0.271414178,-0.219881394,5.778057284,5.654916422,0.498145008,86,53,0,53,1.324508993,119.9475248,114.8359401,1.582229559,1.311304535,0.552100106,0.647565484
38295,52.00234014,13.40153973,9.97E-05,0.008974746,2.62E-05,2.62E-05,294.8443924,3.745659557,295.617559,0.000823,0.000101,0.828129274,292.0330485,303.0948122,281.8954331,0.054314198,0.453595476,242921.4941,4,Europe,3,0.199446342,0.666425532,-215.2030672,2.619622782,11.6007594,211.7224018,260.9949998,0.188792793,-10.93829879,0.454382885,0.132125108,8.8894216,3.576867308,0.770999216,48,27,1,27,1.127166759,112.168784,104.9222085,1.34594548,1.036317078,0.594542194,0.615060097
38376,463.8116101,13.05102105,5.82E-05,0.007911517,1.61E-05,1.61E-05,301.9006879,5.129020711,303.2213839,0.000302,4.34E-05,0.57745376,298.3768353,310.1475312,287.3240387,0.019941411,0.907611797,777251.7961,4,Europe,3,0.199446342,0.666425532,-594.3992923,9.494078779,31.72131325,556.1498259,421.7299827,0.214905248,-11.48539659,0.563237749,-0.329138618,10.42034508,2.619879185,0.621717687,96,64,0,64,0.81654021,150.9398639,136.9593258,1.39048934,1.120068219,0.548468076,0.718601456
38379,89.96345228,13.75655695,9.84E-05,0.009792081,2.88E-05,2.88E-05,295.9935065,2.977215604,296.5159061,0.001388887,0.000282,0.689914592,291.9704406,301.6409468,282.5498949,0.106308182,0.209722149,258541.2928,3,Europe,3,0.199446342,0.666425532,99.78210568,4.500742258,-2.685452143,15.10182967,1.366917198,0.003046959,-15.42105884,1.063289203,-1.588913771,9.003533307,4.004572714,0.754576617,96,64,2,64,1.403767938,153.0164069,145.484604,2.167679474,1.994156481,0.638816168,0.693663828
38404,199.0281414,12.97396389,5.73E-05,0.007875152,1.61E-05,1.61E-05,301.9477667,5.137684162,303.2800523,0.000283,4.26E-05,0.609636473,298.4248141,310.275495,287.3244296,0.019263284,0.943392761,261619.3535,4,Europe,3,0.199446342,0.666425532,36.63981631,3.829904349,28.71801074,47.81026691,16.00215857,0.047784337,-7.731374652,0.746130353,-1.202501248,4.038456688,1.621409635,0.471009206,135,80,0,80,0.936271976,148.7093599,142.3236618,1.385222245,1.402606925,0.542648469,0.565517195
38415,105.4298818,13.69676268,9.41E-05,0.009803248,2.71E-05,2.71E-05,297.5337232,3.177282914,298.2184578,0.001269283,0.000253,0.949694396,293.5162964,303.4875995,283.9694377,0.098064103,0.290080405,83703.41982,3,Europe,3,0.199446342,0.666425532,161.5487319,-47.81108155,68.67435687,477.6321836,107.0160125,0.105632187,-5.128376935,0.242864425,-0.55560062,5.595544642,1.750366187,0.272396908,78,45,1,45,1.005200892,117.1598118,104.3153441,1.07126433,0.953153627,0.632116845,0.493727784
38429,95.21966854,12.25919809,9.79E-05,0.009439143,2.60E-05,2.60E-05,295.6318113,4.349157363,296.8021458,0.000726,0.000101,0.742315056,292.7524846,303.6150013,282.4410912,0.049977505,0.477489035,298472.3246,4,Europe,3,0.199446342,0.666425532,-291.6224256,-8.945889374,6.406684329,611.2082793,192.7766267,0.284791014,-11.59388327,0.472907029,-0.695046325,10.05956418,4.788651637,0.694572781,101,66,3,66,1.459001953,115.8450699,108.5138428,1.507933611,1.303370964,0.612068252,0.611751966
38496,133.2034156,11.86706101,8.96E-05,0.008987859,2.26E-05,2.26E-05,297.9392636,4.643197588,299.2524528,0.000592,7.25E-05,0.970772475,294.8965606,306.1087113,284.4149796,0.038531405,0.959509716,518922.0953,4,Europe,3,0.199446342,0.666425532,-286.4788539,16.12122514,-2.762904547,57.36897221,308.2772796,0.192835651,-8.961674197,0.631391896,-0.770181824,4.142213683,3.842234508,0.491509366,100,68,0,68,1.254031129,118.368621,116.0152616,1.443868684,1.285538496,0.563508915,0.680265904
38567,137.1808513,13.9838827,7.46E-05,0.009633975,2.19E-05,2.19E-05,299.2469242,4.542311956,298.5602746,0.000829,0.00014,2.271119682,295.8621967,303.4164618,288.5682863,0.050631988,0.807745176,594824.2847,3,Europe,3,0.199446342,0.666425532,160.4017781,-42.63239587,139.6051559,594.200323,-63.86176024,0.154156255,-6.158045059,0.39569765,0.04973226,6.300737882,0.676620779,0.540314092,50,25,0,25,1.06483678,148.7847492,145.4024343,1.536030852,1.547899924,0.508018853,0.754328945
38607,66.71557681,12.55865922,9.27E-05,0.009145207,2.15E-05,2.15E-05,295.4688893,4.442647203,297.0377735,0.000668,8.29E-05,1.178419175,293.2829352,304.0835361,283.0405685,0.043813951,0.913616185,204966.6172,4,Europe,3,0.199446342,0.666425532,-230.7510554,-6.430386271,23.84519543,316.9167507,314.0680726,0.250493131,-12.44380081,-0.122362324,0.388854578,17.46688283,7.242904633,0.711995489,30,24,0,24,1.110336963,109.4713641,90.44909222,1.349012541,1.056062804,0.580907353,0.603530271
38613,50.40327032,12.02376194,9.24E-05,0.009007798,1.81E-05,1.81E-05,296.6917191,4.495957379,298.0373492,0.000549,6.84E-05,1.16355542,294.0297585,304.9694294,283.7125626,0.037808909,1.004703802,102578.1095,4,Europe,3,0.199446342,0.666425532,340.2660079,-77.14696443,186.7102164,513.8534051,45.59962347,0.418196978,-4.266730436,0.132176288,0.679034321,4.278481356,1.524101531,0.296293589,31,25,0,25,1.106958451,121.9012383,119.0572069,1.307293701,1.180494042,0.554721989,0.640011621
38640,104.7608282,12.13590528,9.14E-05,0.008999213,1.85E-05,1.85E-05,296.6634441,4.497146916,297.9372325,0.000538,6.93E-05,1.277025463,293.9985726,305.0455424,283.6768845,0.036936859,1.024880267,379845.8605,4,Europe,3,0.199446342,0.666425532,-129.9608611,-14.09180631,41.75075682,415.4989148,172.493771,0.160129574,-9.470819224,0.210216051,-0.01706351,12.46881475,2.652861432,0.615994121,99,70,0,70,1.223780991,133.1880977,122.0090224,1.86906637,1.653716656,0.60993636,0.596861192
38656,63.47938577,13.20410831,9.84E-05,0.008533179,2.52E-05,2.52E-05,293.5489964,3.61129993,294.0800375,0.001048809,0.000146,1.050637764,290.4555761,301.5814184,280.1126727,0.063588015,0.646660586,173711.6018,4,Europe,3,0.199446342,0.666425532,-239.1745961,53.14084921,-65.78700662,-503.0358025,350.1405253,0.195025734,-4.017790858,0.61257432,-1.077199847,-0.792101939,1.688939587,0.105030049,49,28,3,28,0.963016905,142.1164125,123.7184326,1.396704025,1.367700276,0.574167619,0.609546273
38726,102.909789,13.56249919,9.27E-05,0.009131324,2.45E-05,2.45E-05,295.076531,4.433847134,296.4162224,0.000716,9.34E-05,1.373583844,292.5136073,304.2091907,281.942143,0.04383099,0.897257842,381640.0505,4,Europe,3,0.199446342,0.666425532,-72.84669524,22.82624781,-72.64869422,4.891720619,115.4378699,0.162050847,-11.40432996,0.280574225,-0.358969849,10.62031195,7.950556723,0.54476941,83,52,0,52,1.41801691,139.5960022,127.3231105,2.059191159,1.840726684,0.592039345,0.59714885
38768,73.5275601,11.37630994,7.43E-05,0.008094813,1.72E-05,1.72E-05,298.9882893,4.864480973,300.0811357,0.00042,6.03E-05,1.367045653,295.2703222,308.1182447,283.1769308,0.028688693,0.971209689,296034.6951,4,Europe,3,0.199446342,0.666425532,-72.44036329,3.224804014,38.19897426,139.9416774,84.65184648,0.066274667,-9.122810567,0.640973818,-0.674225484,5.764055846,2.486545697,0.605104278,120,74,0,74,1.011129554,148.4404117,147.5723024,1.561005506,1.332549686,0.567191411,0.693708686
38793,107.7881384,13.40740545,9.36E-05,0.009202089,2.58E-05,2.58E-05,295.3087261,4.055704384,296.4948472,0.000794,0.000107,1.084076438,292.4383569,304.8447873,281.6478766,0.053796552,0.600351319,526686.2889,4,Europe,3,0.199446342,0.666425532,-283.6090873,14.21456161,-8.804193557,96.99681862,314.9177977,0.371602883,-7.613963823,0.527716223,-0.606047651,3.488621904,3.714607099,0.473710047,96,64,2,64,1.16394962,111.125929,111.0555905,1.368186831,1.251306932,0.562341714,0.657748669
38810,112.5686192,12.87869118,9.93E-05,0.008438944,3.13E-05,3.13E-05,293.6350906,3.646597097,294.0914413,0.001128825,0.000166,1.030932275,290.5492106,302.790926,280.3909424,0.068071117,0.633487362,56150.61759,4,Europe,3,0.199446342,0.666425532,-123.692683,8.299645124,-5.302267746,-57.77926874,327.0601328,0.295802135,-9.800933681,0.693127634,-1.016443498,4.205120014,4.9152333,0.735003576,96,69,2,69,1.352688373,122.2651211,114.7698621,1.585575825,1.451381914,0.589425692,0.609585765
38858,121.1506904,11.71497448,5.72E-05,0.007612507,1.40E-05,1.40E-05,298.678955,5.209703092,299.7982435,0.000417,6.12E-05,1.528719532,294.9795394,308.2715902,282.7920508,0.026675614,0.895477549,131604.6135,4,Europe,3,0.199446342,0.666425532,290.5532464,-34.18936182,116.9321583,180.4554307,-49.09000221,0.158253219,-5.985391265,0.287098886,-0.280930107,9.391400392,-0.288502568,0.631966775,73,39,1,39,0.986855785,162.5620752,156.3890489,1.658916391,1.410914825,0.562561561,0.658712863
38926,106.6052105,14.9532788,7.99E-05,0.009790586,3.03E-05,3.06E-05,293.7083682,4.142742977,295.1217635,0.001118841,0.000142,0.956457175,292.0949495,302.5031649,283.5437593,0.079523119,0.55186234,290618.7595,4,Europe,3,0.199446342,0.666425532,-224.7925522,55.77249978,-79.65910023,-134.1178295,-62.75236,0.136186404,-11.91280532,1.392326889,-2.067129184,4.233573768,-0.2746663,0.221292575,61,33,1,33,1.375073267,123.2062286,121.6132505,2.012951113,1.343299895,0.61471267,0.518559475
40423,796.4140669,12.71287588,3.67E-05,0.009648786,1.81E-05,1.81E-05,297.6809533,2.369363745,298.7902399,0.000718,9.87E-05,1.237407677,295.1790881,306.2738889,285.5842891,0.069413406,0.495331324,4228873.544,3,Europe,3,0.199446342,0.666425532,340.7663641,16.39496964,-30.48971017,-169.860949,-379.719101,0.261402428,-4.610226937,0.686112976,-1.325963541,6.757825267,-3.482144916,0.478931165,55,29,0,29,1.319574009,143.4363648,135.8506914,1.871891779,1.907701494,0.471596675,0.665242422
40850,1176.934921,17.93936774,1.93E-05,0.007272246,7.05E-06,7.05E-06,297.0423386,2.971186695,300.2315919,0.000146,1.93E-05,1.220573731,297.0052127,309.5672996,284.6471781,0.017774965,0.607270772,5374155.103,3,Europe,3,0.199446342,0.666425532,-33.77353377,-9.746160367,2.578034145,293.759593,192.3940606,0.174176596,-6.988313071,0.343635028,-0.555207885,9.981554567,1.911457846,0.559037079,77,48,1,48,1.074080185,153.2530172,143.3838237,1.75152729,1.576960908,0.448604407,0.775741691
41041,56.76136142,13.33078129,4.22E-05,0.008993011,1.46E-05,1.46E-05,292.3680796,2.107211275,293.9606434,0.000742,8.26E-05,0.7887377,290.7979997,304.4976722,282.0788555,0.069181586,0.83080394,202218.3553,3,Europe,3,0.199446342,0.666425532,-198.722344,-51.67828723,187.8701667,825.3622296,281.2270769,0.375097468,-10.88507783,-0.254934488,2.082133559,15.59647572,6.700689745,0.628326582,37,24,1,24,1.020491338,115.1357847,118.0272997,1.365680191,1.094891437,0.576295904,0.510148043
41309,104.0360303,19.41074204,2.03E-05,0.007581127,8.32E-06,8.32E-06,294.7363951,3.15126278,298.0803391,0.000204,2.39E-05,0.612217854,294.8415819,308.6072037,282.6213552,0.023346421,0.39147481,317924.7502,3,Europe,3,0.199446342,0.666425532,-80.66800007,10.31293456,-31.73292114,141.0295877,153.4930372,0.310198171,-13.03862161,0.985623886,-2.271932201,11.80225418,4.206760149,0.534915187,34,20,0,20,1.903555057,147.00767,149.3938237,2.832666496,2.512749834,0.477390817,0.554524907
41507,393.5294181,15.73888635,2.35E-05,0.008760196,1.13E-05,1.13E-05,298.4176875,2.994273147,300.7459536,0.000264,4.33E-05,1.191846584,296.6653101,308.7541967,286.7582969,0.030459158,0.516813485,1491650.768,2,Europe,3,0.199446342,0.666425532,-205.2209967,38.81667328,11.90541412,-45.12217996,-26.72007947,0.135512486,-10.99447148,1.138114288,-1.16461689,2.121897031,2.601783155,0.599838284,103,57,0,57,0.881565422,161.9578957,147.6320842,1.623973153,1.387725135,0.449111222,0.539235156
41547,223.5417616,15.68499827,9.26E-06,0.008256841,1.58E-06,1.58E-06,300.217937,2.456143538,302.8850778,8.41E-05,7.50E-06,0.933406879,299.653043,311.9209519,289.1486864,0.004783551,1.127284854,977847.6196,3,Europe,3,0.199446342,0.666425532,-52.29222773,17.51634563,23.63541716,95.62130022,-61.86986424,0.148404878,-13.54941634,1.351133515,-0.761011008,5.140247392,1.019319529,0.575452821,40,23,0,23,1.151331568,150.2588764,161.4800207,2.046285774,2.025469325,0.445045842,0.636265505
41795,394.0017258,18.41801332,1.45E-05,0.008990965,6.42E-06,6.42E-06,299.1878097,2.854357802,302.1648106,0.000155,1.83E-05,1.468648678,298.0463114,309.8248719,288.6762192,0.016912569,0.730790648,603704.2814,2,Europe,3,0.199446342,0.666425532,-17.11163231,16.44181411,-11.59246637,-14.90053574,48.34711518,0.033314074,-6.364262088,0.625358442,-0.855738087,3.613850641,1.877159947,0.373584029,87,63,0,63,1.051089852,155.4883784,147.7355302,1.796446551,1.850937957,0.474518709,0.467873922
41797,69.96491405,11.41865103,3.36E-05,0.009219196,1.50E-05,1.50E-05,293.2640213,1.803532482,294.6670818,0.00054,6.85E-05,0.7815821,291.7727976,303.8470518,282.4336388,0.045363797,1.036957321,255716.2779,3,Europe,3,0.199446342,0.666425532,121.3191368,-74.30214652,178.74086,793.9333381,203.022169,0.549517857,-7.437172463,-0.164123352,1.172446721,13.7726462,2.209338886,0.827309946,27,20,0,20,1.124581225,133.3960065,128.6555179,1.518170151,1.17331587,0.592542684,0.504059023
42351,88.27305185,13.99156037,5.81E-05,0.00889389,2.74E-05,2.73E-05,292.1618912,4.625763464,293.1534775,0.001159836,0.000146,1.726102367,290.5265337,299.8202024,283.0892465,0.078784743,1.320646553,290379.804,3,Europe,3,0.199446342,0.666425532,-346.8005098,-8.409326073,83.27928179,588.4180332,204.4595504,0.26989386,-10.45005349,0.081609007,0.569492325,13.02718756,5.308492803,0.568115015,101,57,0,57,1.122551082,135.9318476,131.6323164,1.675393593,1.35500626,0.603410259,0.509811936
42506,52.28019212,10.96639305,6.96E-05,0.007762835,2.37E-05,2.37E-05,292.632332,3.26466893,293.429745,0.001183375,0.000164,0.789558749,290.5085835,300.5834406,282.5884942,0.084435639,0.679100126,92097.81878,4,Europe,3,0.199446342,0.666425532,-225.0140903,-15.78877573,54.17516904,396.3976345,371.7476008,0.392804964,-11.09364965,0.277367021,-0.333633303,10.03693417,8.106418541,0.578161427,56,35,1,35,1.551572675,112.1659007,110.5932704,1.776097767,1.720316717,0.634285768,0.497067963
42588,91.52569999,14.6088444,6.58E-05,0.009481688,3.23E-05,3.23E-05,292.5550136,2.034109046,294.0281019,0.001385437,0.000158,0.770815923,290.8931082,302.807688,281.3009175,0.119608329,0.30236424,387862.9726,3,Europe,3,0.199446342,0.666425532,-46.48897455,1.037415947,47.56811915,171.0809682,-22.58558258,0.226357603,-8.651089175,0.7536889,-1.323348971,3.954787378,3.054619919,0.562949425,35,27,0,27,1.104864122,109.9630932,101.6956547,1.295879787,1.005590289,0.550392578,0.556288133
42733,139.3901197,13.89916449,6.54E-05,0.009507121,4.10E-05,4.10E-05,291.6363141,2.056812895,293.0358274,0.001932092,0.000223,0.521043756,289.9184504,301.467658,280.3694019,0.159885017,0.199211201,537668.8603,3,Europe,3,0.199446342,0.666425532,-126.9788292,87.66160021,-158.9950188,-656.9638767,-87.05416668,0.261770172,-7.757335554,0.584356189,-1.350620111,5.342750158,2.79799921,0.657545464,40,30,0,30,0.980376619,142.4734984,121.6504988,1.280202901,1.057028676,0.568063094,0.6214017
44382,70.25953249,15.18157156,9.29E-05,0.010336514,3.43E-05,3.43E-05,295.79926,4.089443429,297.1665585,0.000875,0.000123,0.684818072,293.4675556,303.8132023,283.8769009,0.069373001,0.535725892,217990.4969,4,Europe,3,0.199446342,0.666425532,-236.8056112,12.78127483,-28.51144358,214.8103187,235.5398874,0.115227359,-9.738620858,0.038602426,0.115957903,12.16114668,5.15746573,0.634773543,55,35,2,35,1.01700526,117.0690931,94.93633738,1.086372785,0.977774488,0.613093207,0.546031817
44423,99.77232897,15.10528695,9.22E-05,0.010043112,2.69E-05,2.69E-05,296.5413604,4.174638323,297.6791065,0.000771,0.000116,0.733466391,293.9266132,304.1785672,284.1956616,0.059588096,0.634475776,315955.1186,4,Europe,3,0.199446342,0.666425532,-110.5759391,-38.72644534,121.3373988,641.444414,121.5753686,0.079830551,-13.94047549,0.519304707,-0.433797931,15.0330642,2.439510157,0.726754242,58,40,3,40,1.250859495,108.2320389,94.73667459,1.137927776,0.786067313,0.595557299,0.582878775
44435,69.40472947,14.70264339,9.42E-05,0.010224613,3.11E-05,3.11E-05,296.1244463,4.034971807,297.4936005,0.000808,0.000113,0.689946837,293.7364821,304.123053,283.8091225,0.061499382,0.542584753,181008.6849,4,Europe,3,0.199446342,0.666425532,-97.04551082,15.52143184,-65.38006462,15.72986145,238.8767624,0.207526128,-10.7546617,-0.238953956,0.645539579,16.7096136,6.38937098,0.640022067,70,53,1,53,1.299003156,118.0710359,107.8171694,1.381163827,1.237579772,0.609119914,0.557210943
44530,254.6906552,13.91301632,9.24E-05,0.010001044,2.70E-05,2.70E-05,296.9225526,4.067897031,298.1865211,0.000726,0.000111,0.725128535,294.4398368,304.8080181,284.7151328,0.056458711,0.633218587,1249178.428,4,Europe,3,0.199446342,0.666425532,-120.9393831,2.443250043,11.20545634,165.1866063,136.1612454,0.074627113,-10.23505155,0.676546965,-0.947187685,7.8526967,2.400555507,0.711229293,91,61,0,61,1.394876798,103.4503503,98.99724394,1.572451299,1.327623872,0.572544308,0.658198904
44540,108.322133,13.84583892,9.25E-05,0.010000249,2.69E-05,2.69E-05,296.973182,4.081920207,298.231498,0.000722,0.00011,0.726592448,294.4892779,304.841384,284.7866076,0.056328668,0.640187336,621310.6343,4,Europe,3,0.199446342,0.666425532,65.92256562,22.99857844,3.719164345,-488.6465759,133.9827347,0.207703929,-3.930060125,0.597902772,-0.832589908,-1.38887358,1.394288705,0.235121371,93,55,1,55,0.899461962,126.4752201,117.6774649,1.132112104,1.1089148,0.541806238,0.619638325
